#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     3290    3.474985650000000E+01    4.531368065420750E+02
                     3300    3.484472675000001E+01    4.509436001047395E+02
                     3310    3.494868250000000E+01    4.514125232803725E+02
                     3320    3.505368900000001E+01    4.524775664120326E+02
                     3330    3.516469975000000E+01    4.511440697931095E+02
                     3340    3.526649150000000E+01    4.525736307773124E+02
                     3350    3.537348275000000E+01    4.514102954885963E+02
                     3360    3.548373725000000E+01    4.522995927180854E+02
                     3370    3.558896150000000E+01    4.522453668470832E+02
                     3380    3.570625775000001E+01    4.504091507598724E+02
                     3390    3.580801075000000E+01    4.508742412284383E+02
                     3400    3.592286375000000E+01    4.518610343667298E+02
                     3410    3.603899125000000E+01    4.521604484192683E+02
                     3420    3.614435800000000E+01    4.530518887783557E+02
                     3430    3.624995025000000E+01    4.523810311326583E+02
                     3440    3.635641825000000E+01    4.515900130876116E+02
                     3450    3.646870650000000E+01    4.501824079045448E+02
                     3460    3.657606975000000E+01    4.490842951621198E+02
                     3470    3.668165975000000E+01    4.530739560000200E+02
                     3480    3.678751775000001E+01    4.505422919362101E+02
                     3490    3.688406275000001E+01    4.494293555033972E+02
                     3500    3.698417050000000E+01    4.518977918987542E+02
                     3510    3.711121700000000E+01    4.511112760656226E+02
                     3520    3.720738375000001E+01    4.515927646962298E+02
                     3530    3.730861250000000E+01    4.511829167619848E+02
                     3540    3.742135125000000E+01    4.536848646621379E+02
                     3550    3.753542725000001E+01    4.516932771201863E+02
                     3560    3.763702975000000E+01    4.509823077356907E+02
                     3570    3.775339550000000E+01    4.504178324483864E+02
                     3580    3.786371750000000E+01    4.502086463743668E+02
                     3590    3.797458600000000E+01    4.516524017430212E+02
                     3600    3.809418375000001E+01    4.527892159731783E+02
                     3610    3.819661150000000E+01    4.534109533842743E+02
                     3620    3.830121650000000E+01    4.505746914878337E+02
                     3630    3.840084500000000E+01    4.510503569202726E+02
                     3640    3.851012525000000E+01    4.500497480688849E+02
                     3650    3.860854375000000E+01    4.510132870124627E+02
                     3660    3.871503600000000E+01    4.501579024786716E+02
                     3670    3.882136625000000E+01    4.544127124207541E+02
                     3680    3.892549325000000E+01    4.498045018403318E+02
                     3690    3.901268200000001E+01    4.526801426410860E+02
                     3700    3.910978600000000E+01    4.514318619942475E+02
                     3710    3.921321300000000E+01    4.515048275928193E+02
                     3720    3.932461650000000E+01    4.526910738631611E+02
                     3730    3.943499800000000E+01    4.530948768250377E+02
                     3740    3.953659950000000E+01    4.504623762840800E+02
                     3750    3.963087425000001E+01    4.504829013360265E+02
                     3760    3.972606800000001E+01    4.524615660678141E+02
                     3770    3.983466700000000E+01    4.519193836572717E+02
                     3780    3.994262850000000E+01    4.518339110281113E+02
                     3790    4.005083750000000E+01    4.522163007639527E+02
                     3800    4.015380525000000E+01    4.508080180323589E+02
                     3810    4.025643425000001E+01    4.538770571023845E+02
                     3820    4.036659075000000E+01    4.513452312759748E+02
                     3830    4.047719675000000E+01    4.512107774376971E+02
                     3840    4.058893800000001E+01    4.510815210724318E+02
                     3850    4.069639625000001E+01    4.491421154285391E+02
                     3860    4.080487050000000E+01    4.521388412653635E+02
                     3870    4.091699075000000E+01    4.514798765835295E+02
                     3880    4.102021750000000E+01    4.525249549384562E+02
                     3890    4.111722525000000E+01    4.499686695654704E+02
                     3900    4.123485125000001E+01    4.529203691502777E+02
                     3910    4.133727750000001E+01    4.510423518843560E+02
                     3920    4.143611025000001E+01    4.498119202001023E+02
                     3930    4.153738750000000E+01    4.522179683381714E+02
                     3940    4.163945900000000E+01    4.526157958837267E+02
                     3950    4.173491700000000E+01    4.518523427882766E+02
                     3960    4.184380475000000E+01    4.535715397556954E+02
                     3970    4.195576275000001E+01    4.506955293983060E+02
                     3980    4.208144925000001E+01    4.510519969507679E+02
                     3990    4.219107000000000E+01    4.513853676436970E+02
                     4000    4.227815650000000E+01    4.504781666219467E+02
                     4010    4.238851625000000E+01    4.513703237651175E+02
                     4020    4.248875150000001E+01    4.496801301050373E+02
                     4030    4.258962975000000E+01    4.523293108203581E+02
                     4040    4.267111475000000E+01    4.528113945477213E+02
                     4050    4.279338850000001E+01    4.520516232611837E+02
                     4060    4.287336925000000E+01    4.506073121128176E+02
                     4070    4.294885925000001E+01    4.521053811520958E+02
                     4080    4.302008300000001E+01    4.533327994181583E+02
                     4090    4.309241425000000E+01    4.489410039979945E+02
                     4100    4.316184650000000E+01    4.511697616693629E+02
                     4110    4.327439025000000E+01    4.526065326503093E+02
                     4120    4.338344925000001E+01    4.534359431372142E+02
                     4130    4.348323875000001E+01    4.517111908892204E+02
                     4140    4.356967400000001E+01    4.506431478222371E+02
                     4150    4.364912750000001E+01    4.485165032562282E+02
                     4160    4.375722200000001E+01    4.509263904406865E+02
                     4170    4.385431825000001E+01    4.504867266179436E+02
                     4180    4.395780600000001E+01    4.518006122470636E+02
                     4190    4.403180825000000E+01    4.520127366464596E+02
                     4200    4.412231075000000E+01    4.527058146100612E+02
                     4210    4.419337725000000E+01    4.509403171142322E+02
                     4220    4.427418675000001E+01    4.497041843566734E+02
                     4230    4.439027075000001E+01    4.522330162006245E+02
                     4240    4.449409725000000E+01    4.516912251531397E+02
                     4250    4.459758500000000E+01    4.524145942148510E+02
                     4260    4.469742800000000E+01    4.532815763010227E+02
                     4270    4.480575675000000E+01    4.509666722080561E+02
                     4280    4.491201525000000E+01    4.513147275484632E+02
                     4290    4.502860900000000E+01    4.527966759732440E+02
                     4300    4.513012675000000E+01    4.511344080463352E+02
                     4310    4.523993100000001E+01    4.499310422557406E+02
                     4320    4.535604250000000E+01    4.522113827141425E+02
                     4330    4.545751800000000E+01    4.524329588072795E+02
                     4340    4.556905275000000E+01    4.501775157471914E+02
                     4350    4.567708400000000E+01    4.520595680485117E+02
                     4360    4.577276950000000E+01    4.522084979131946E+02
                     4370    4.588602275000000E+01    4.531232134438527E+02
                     4380    4.599916375000000E+01    4.520315681869529E+02
                     4390    4.610565450000000E+01    4.539551036093304E+02
                     4400    4.622211200000000E+01    4.542253833332456E+02
                     4410    4.632345325000000E+01    4.525181738926153E+02
                     4420    4.643408050000000E+01    4.522139362186392E+02
                     4430    4.653443350000001E+01    4.520010441475979E+02
                     4440    4.664387025000001E+01    4.526879061182394E+02
                     4450    4.674941150000000E+01    4.516401149173228E+02
                     4460    4.685638350000000E+01    4.513427100790608E+02
                     4470    4.695984100000000E+01    4.524984858657340E+02
                     4480    4.707140775000001E+01    4.522971383523881E+02
                     4490    4.719434800000001E+01    4.523358379430632E+02
                     4500    4.730197825000000E+01    4.510168159879385E+02
                     4510    4.741690050000000E+01    4.531179342337138E+02
                     4520    4.751657400000001E+01    4.541093801629480E+02
                     4530    4.762222525000001E+01    4.510146717847010E+02
                     4540    4.773832325000000E+01    4.500797732883937E+02
                     4550    4.784388525000001E+01    4.523040721425382E+02
                     4560    4.795611250000000E+01    4.522687594854989E+02
                     4570    4.806818725000000E+01    4.535648536611058E+02
                     4580    4.818080050000000E+01    4.508046070561203E+02
                     4590    4.826209475000000E+01    4.500262451583161E+02
                     4600    4.836156625000000E+01    4.537100835795476E+02
                     4610    4.845285475000000E+01    4.525415386019445E+02
                     4620    4.853999450000001E+01    4.513697877115787E+02
                     4630    4.863020700000001E+01    4.500006023132432E+02
                     4640    4.871776550000001E+01    4.495334646980024E+02
                     4650    4.880941225000000E+01    4.532961384705636E+02
                     4660    4.890138700000000E+01    4.534794716769724E+02
                     4670    4.899406000000000E+01    4.561983173600624E+02
                     4680    4.909115025000001E+01    4.522782242856111E+02
                     4690    4.919407725000001E+01    4.515807286339482E+02
                     4700    4.929235250000000E+01    4.538872178656958E+02
                     4710    4.939613075000000E+01    4.546945339107307E+02
                     4720    4.951558200000000E+01    4.531401926616380E+02
                     4730    4.962190400000000E+01    4.537502213297880E+02
                     4740    4.973997050000001E+01    4.527121454003338E+02
                     4750    4.984820650000000E+01    4.519940843439374E+02
                     4760    4.995287250000001E+01    4.529064385203540E+02
                     4770    5.005296875000001E+01    4.525625521427822E+02
                     4780    5.015758775000000E+01    4.547973785545277E+02
                     4790    5.026203575000000E+01    4.523370489024283E+02
                     4800    5.036315100000000E+01    4.505127603718298E+02
                     4810    5.047798475000000E+01    4.549391039295927E+02
                     4820    5.058258400000000E+01    4.501135991958197E+02
                     4830    5.069527925000001E+01    4.521189118806898E+02
                     4840    5.081728475000001E+01    4.521843379690979E+02
                     4850    5.091369750000000E+01    4.504007659686587E+02
                     4860    5.102417075000000E+01    4.526509822640694E+02
                     4870    5.114034525000000E+01    4.531965032653151E+02
                     4880    5.125161975000000E+01    4.511275440407882E+02
                     4890    5.136229700000001E+01    4.510958519046741E+02
                     4900    5.147033825000000E+01    4.536251830264206E+02
                     4910    5.157722750000001E+01    4.521339776839316E+02
                     4920    5.168879125000000E+01    4.515851955372363E+02
                     4930    5.179530475000000E+01    4.529313872142386E+02
                     4940    5.191044150000000E+01    4.501792000522428E+02
                     4950    5.201412500000000E+01    4.513475053143935E+02
                     4960    5.211911500000000E+01    4.518857935903040E+02
                     4970    5.223073500000000E+01    4.539423829579151E+02
                     4980    5.232674050000001E+01    4.520183426199882E+02
                     4990    5.244030225000000E+01    4.491243148904873E+02
                     5000    5.255572675000001E+01    4.502644065891221E+02
                     5010    5.267144500000001E+01    4.507474882887482E+02
                     5020    5.277825550000000E+01    4.486317002011978E+02
                     5030    5.288039500000000E+01    4.508682947712550E+02
                     5040    5.297904850000000E+01    4.530716332816248E+02
                     5050    5.309521775000000E+01    4.517997964667755E+02
                     5060    5.319795425000000E+01    4.542647359344870E+02
                     5070    5.331924800000000E+01    4.505532853706937E+02
                     5080    5.342500900000000E+01    4.510686719454386E+02
                     5090    5.353810725000000E+01    4.528400640046431E+02
                     5100    5.364175900000000E+01    4.519996209315543E+02
                     5110    5.374219975000000E+01    4.510725227972748E+02
                     5120    5.385203325000001E+01    4.536579601784184E+02
                     5130    5.395325300000000E+01    4.510389195744581E+02
