#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     3810    1.508402495000000E+03    2.280978834752635E+04
                     3820    1.512219008000000E+03    2.288451119247754E+04
                     3830    1.516445097000000E+03    2.288234045069911E+04
                     3840    1.520383233000000E+03    2.277736051462412E+04
                     3850    1.524309658000000E+03    2.271321865643322E+04
                     3860    1.528507356000000E+03    2.276749913196366E+04
                     3870    1.531747331000000E+03    2.296618444058919E+04
                     3880    1.535906088000000E+03    2.286847525700645E+04
                     3890    1.540170673000000E+03    2.302111712814376E+04
                     3900    1.544281784000000E+03    2.285784608454031E+04
                     3910    1.548387653000000E+03    2.277142034789137E+04
                     3920    1.552566563000000E+03    2.289476435500950E+04
                     3930    1.556709278000000E+03    2.289698762749707E+04
                     3940    1.560511243000000E+03    2.287466445286893E+04
                     3950    1.564841910000000E+03    2.291565198554655E+04
                     3960    1.569174649000000E+03    2.292149363717901E+04
                     3970    1.573158354000000E+03    2.275009923952936E+04
                     3980    1.577209638000000E+03    2.272361299668155E+04
                     3990    1.581286667000000E+03    2.282433665411175E+04
                     4000    1.585512729000000E+03    2.288200193241687E+04
                     4010    1.589535170000000E+03    2.286464035677302E+04
                     4020    1.593875710000000E+03    2.302675573969643E+04
                     4030    1.597965923000000E+03    2.275449177022586E+04
                     4040    1.602040962000000E+03    2.281801822114641E+04
                     4050    1.606305126000000E+03    2.314730188388228E+04
                     4060    1.609942031000000E+03    2.288427175893664E+04
                     4070    1.613470797000000E+03    2.266326756621827E+04
                     4080    1.617239763000000E+03    2.273498639612606E+04
                     4090    1.621581219000000E+03    2.280226725359589E+04
                     4100    1.626009739000000E+03    2.276318687994140E+04
                     4110    1.630376141000000E+03    2.280677892422004E+04
                     4120    1.634555564000000E+03    2.283433872823662E+04
                     4130    1.638942258000000E+03    2.282803512431409E+04
                     4140    1.642757681000000E+03    2.292380817523120E+04
                     4150    1.646899346000000E+03    2.287102619593636E+04
                     4160    1.651174984000000E+03    2.282130155667051E+04
                     4170    1.655385376000000E+03    2.295056675324748E+04
                     4180    1.659357276000000E+03    2.282023935598271E+04
                     4190    1.663774340000000E+03    2.289765496990103E+04
                     4200    1.668103743000000E+03    2.280789414424032E+04
                     4210    1.672128549000000E+03    2.293095391187109E+04
                     4220    1.676038171000000E+03    2.277455709014796E+04
                     4230    1.680487359000000E+03    2.294767037940645E+04
                     4240    1.685016939000000E+03    2.287153176412452E+04
                     4250    1.688955016000000E+03    2.282842511513946E+04
                     4260    1.693265966000000E+03    2.288023541974070E+04
                     4270    1.697724326000000E+03    2.282335035803726E+04
                     4280    1.701614848000000E+03    2.282369906426168E+04
                     4290    1.705904131000000E+03    2.277152630921443E+04
                     4300    1.709753245000000E+03    2.292532585231279E+04
                     4310    1.713538449000000E+03    2.279808939067913E+04
                     4320    1.717375978000000E+03    2.278312625849465E+04
                     4330    1.721861043000000E+03    2.294248629096820E+04
                     4340    1.726242321000000E+03    2.299666368473651E+04
                     4350    1.730403420000000E+03    2.290988538271306E+04
                     4360    1.734708091000000E+03    2.290186338854739E+04
                     4370    1.738675535000000E+03    2.308659007414685E+04
                     4380    1.742858922000000E+03    2.279588444540507E+04
                     4390    1.746803905000000E+03    2.281156105658039E+04
                     4400    1.750526793000000E+03    2.289284936166393E+04
                     4410    1.754502865000000E+03    2.293930913006308E+04
                     4420    1.758942505000000E+03    2.296440325051445E+04
                     4430    1.763344083000000E+03    2.274045552029784E+04
                     4440    1.767346473000000E+03    2.282347583240358E+04
                     4450    1.771865843000000E+03    2.283413434858188E+04
                     4460    1.775990232000000E+03    2.288918061663621E+04
                     4470    1.779975009000000E+03    2.278862789991826E+04
                     4480    1.784492752000000E+03    2.278912565429273E+04
                     4490    1.788852161000000E+03    2.297935495163974E+04
                     4500    1.792984741000000E+03    2.279211655842637E+04
                     4510    1.797279562000000E+03    2.277088264705410E+04
                     4520    1.801727934000000E+03    2.301030812069699E+04
                     4530    1.805974682000000E+03    2.305881670716675E+04
                     4540    1.810249039000000E+03    2.312312864942507E+04
                     4550    1.814359173000000E+03    2.285555884463111E+04
                     4560    1.818673820000000E+03    2.277123681073120E+04
                     4570    1.822693910000000E+03    2.287410399394593E+04
                     4580    1.826742125000000E+03    2.284187982172565E+04
                     4590    1.830740956000000E+03    2.277868948634073E+04
                     4600    1.834677212000000E+03    2.303400358795550E+04
                     4610    1.838673346000000E+03    2.299286843214445E+04
                     4620    1.843057206000000E+03    2.282307275115422E+04
                     4630    1.847392589000000E+03    2.280883497246800E+04
                     4640    1.851627192000000E+03    2.276993636527669E+04
                     4650    1.854980780000000E+03    2.278914115827981E+04
                     4660    1.858924832000000E+03    2.287718776954789E+04
                     4670    1.862963980000000E+03    2.280852670524493E+04
                     4680    1.866681694000000E+03    2.281736386400896E+04
                     4690    1.870703332000000E+03    2.299547573831805E+04
                     4700    1.874866490000000E+03    2.285687470256428E+04
                     4710    1.878884387000000E+03    2.286086012591283E+04
                     4720    1.882772104000000E+03    2.285392247131644E+04
                     4730    1.887340560000000E+03    2.290795099448499E+04
                     4740    1.891285737000000E+03    2.283394478288393E+04
                     4750    1.895171611000000E+03    2.277872909940437E+04
                     4760    1.899250543000000E+03    2.274248278326962E+04
                     4770    1.903592921000000E+03    2.271465142880870E+04
                     4780    1.907886137000000E+03    2.272176947515135E+04
                     4790    1.911567894000000E+03    2.282705481005440E+04
                     4800    1.915343827000000E+03    2.287739708272794E+04
                     4810    1.919735217000000E+03    2.280951774739934E+04
                     4820    1.923419904000000E+03    2.287903673334565E+04
                     4830    1.926981502000000E+03    2.282374499071221E+04
                     4840    1.931440095000000E+03    2.281729877488938E+04
                     4850    1.934924253000000E+03    2.295922481457515E+04
                     4860    1.938937704000000E+03    2.292710051769784E+04
                     4870    1.943279208000000E+03    2.270723783615837E+04
                     4880    1.947558740000000E+03    2.287776139680052E+04
                     4890    1.951950811000000E+03    2.289175937939503E+04
                     4900    1.955726888000000E+03    2.280733479540022E+04
                     4910    1.959650103000000E+03    2.278790121537901E+04
                     4920    1.963658959000000E+03    2.297979665639849E+04
                     4930    1.967651773000000E+03    2.275910897131575E+04
                     4940    1.971953986000000E+03    2.290210269586887E+04
                     4950    1.976081898000000E+03    2.287060615092123E+04
                     4960    1.979749935000000E+03    2.276384995759254E+04
                     4970    1.984128994000000E+03    2.283840898655842E+04
                     4980    1.988307543000000E+03    2.290584260837714E+04
                     4990    1.992444666000000E+03    2.285113698117452E+04
                     5000    1.996419818000000E+03    2.299989050284698E+04
                     5010    2.000780317000000E+03    2.280825033543114E+04
                     5020    2.004998511000000E+03    2.272296292262564E+04
                     5030    2.009276635000000E+03    2.291303741049226E+04
                     5040    2.012987501000000E+03    2.288722484507430E+04
                     5050    2.016894286000000E+03    2.302787109037141E+04
                     5060    2.021055977000000E+03    2.300043575889987E+04
                     5070    2.024357572000000E+03    2.289620797310954E+04
                     5080    2.027798425000000E+03    2.284605850288122E+04
                     5090    2.031836974000000E+03    2.293945812396827E+04
                     5100    2.035102495000000E+03    2.280486228905303E+04
                     5110    2.038877867000000E+03    2.289578517741317E+04
                     5120    2.042940515000000E+03    2.294054216492613E+04
                     5130    2.046961816000000E+03    2.275720883350098E+04
