#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     4790    6.337027000000000E+01    4.718823014565675E+04
                     4800    6.350839525000000E+01    4.765896419242119E+04
                     4810    6.363929500000000E+01    4.752110843243897E+04
                     4820    6.376986750000000E+01    4.757409380523532E+04
                     4830    6.390060100000000E+01    4.726457334508854E+04
                     4840    6.403104275000000E+01    4.733408865875441E+04
                     4850    6.416276825000000E+01    4.714609632225199E+04
                     4860    6.429593224999999E+01    4.724931776748500E+04
                     4870    6.442678925000000E+01    4.754940632680555E+04
                     4880    6.456451025000000E+01    4.723287565464537E+04
                     4890    6.469484025000000E+01    4.736513673766806E+04
                     4900    6.482540500000000E+01    4.695850763146962E+04
                     4910    6.495671000000000E+01    4.754861950299770E+04
                     4920    6.508735500000000E+01    4.745245820927360E+04
                     4930    6.521792700000000E+01    4.728097559862277E+04
                     4940    6.534954000000000E+01    4.752798540071968E+04
                     4950    6.548401475000000E+01    4.711515520169325E+04
                     4960    6.561870300000000E+01    4.740212632552243E+04
                     4970    6.575047925000000E+01    4.723773114101289E+04
                     4980    6.588205325000000E+01    4.759325788155106E+04
                     4990    6.601315500000000E+01    4.701836031506376E+04
                     5000    6.614638150000000E+01    4.737501473217654E+04
                     5010    6.628048625000000E+01    4.747950369617891E+04
                     5020    6.641903250000000E+01    4.705230073652219E+04
                     5030    6.656501000000000E+01    4.584922409015004E+04
                     5040    6.669692375000000E+01    4.575166770642874E+04
                     5050    6.682794975000000E+01    4.557131730056445E+04
                     5060    6.695758325000000E+01    4.516447990686980E+04
                     5070    6.708758000000000E+01    4.542179387927479E+04
                     5080    6.721709774999999E+01    4.507891025239733E+04
                     5090    6.734665225000001E+01    4.533207876316086E+04
                     5100    6.747608850000000E+01    4.505103537337956E+04
                     5110    6.761181300000000E+01    4.549438901675943E+04
                     5120    6.774177850000000E+01    4.490620594824384E+04
                     5130    6.787191550000000E+01    4.509412729422686E+04
